,passenger_count,distance,year,Month,Date,Day,Hour,Predicted_fare
2794,1,1.2638769525618108,2012,3,14,2,19,2.3190107641999735
2795,1,0.9303015645884141,2012,3,14,2,19,2.0171818713676255
2796,1,0.8476542505689814,2012,3,14,2,19,1.9836839248051548
2797,1,1.2230135518835592,2012,3,14,2,19,2.279205475284512
2798,1,1.6282847831934348,2012,3,14,2,19,2.5163558373811417
2799,1,0.9196774370832446,2009,11,12,3,11,1.9869809187610135
2800,1,0.555798736322769,2009,11,12,3,11,1.7220575811643528
2801,1,1.9273524352867273,2009,6,21,6,4,2.7523212541691104
2802,1,1.8319283285172139,2009,6,21,6,4,2.651854183747327
2803,1,1.1684199909507287,2014,1,25,5,12,2.3434481345466676
2804,1,1.0302435004200658,2014,1,25,5,12,2.264974100861619
2805,1,1.2117444890565754,2012,12,27,3,13,2.340308743540538
2806,1,0.6851556370426877,2011,6,28,1,16,1.8504004031966719
2807,1,1.3954153896520367,2010,12,1,2,8,2.3317045947385875
2808,1,0.49106910875568544,2012,11,19,0,12,1.7258657342938533
2809,1,0.5776336834211506,2012,11,19,0,12,1.810349430997925
2810,1,0.9688241480678355,2012,11,19,0,12,2.082040156084707
2811,1,1.536118212210622,2012,11,19,0,12,2.47442461612773
2812,1,2.892332154102807,2012,11,19,0,12,3.7699355311102867
2813,1,1.4350260531852952,2009,7,13,0,17,2.40463604448279
2814,1,1.0388778216139176,2009,7,13,0,17,2.0613929803612687
2815,1,1.142404190481283,2009,7,13,0,17,2.175690151281678
2816,1,0.5951424739073968,2011,6,25,5,11,1.8079119975425622
2817,1,2.3846276522971808,2011,6,25,5,11,3.3845536329471675
2818,1,1.7316242638847332,2012,1,26,3,7,2.590033170109598
2819,1,1.3224946685530177,2012,1,26,3,7,2.3113963554729713
2820,1,0.906427610470896,2012,1,26,3,7,1.9833302040116934
2821,1,1.0119635684984156,2012,1,26,3,7,2.0134732760118745
2822,1,1.2211027252136355,2012,1,26,3,7,2.2432901011137876
2823,1,0.8199358487456839,2012,1,26,3,7,1.9033729005689393
2824,1,0.5473234447249052,2012,1,26,3,7,1.7539005636576352
2825,1,1.9783347103895075,2012,1,26,3,7,2.8427730542426835
2826,1,0.974509093498799,2012,1,26,3,7,2.0072321927367747
2827,1,1.160504737132255,2012,1,26,3,7,2.156460943001371
2828,1,1.2570882342072038,2012,1,26,3,7,2.2666332931244235
2829,1,2.013384898839615,2012,1,26,3,7,2.868106277221569
2830,1,1.7394532140761036,2012,1,26,3,7,2.590033170109598
2831,1,0.3376263085368224,2012,1,26,3,7,1.7263114934601618
2832,1,0.6012710260839459,2012,1,26,3,7,1.8034935100968041
2833,1,1.2205058944796883,2012,1,26,3,7,2.2432901011137876
2834,1,1.0524727495382862,2012,1,26,3,7,2.0678625078089037
2835,1,2.3898039595107994,2012,1,26,3,7,3.4855668459665403
2836,1,0.9064935809519475,2012,1,26,3,7,1.9833302040116934
2837,1,1.4251131196484041,2012,1,26,3,7,2.4037142459022727
2838,1,2.403358682462579,2012,1,26,3,7,3.4855668459665403
2839,1,1.5422003270738678,2012,1,26,3,7,2.467833453348065
2840,1,0.7162374761123083,2012,1,26,3,7,1.8451722528735057
2841,1,1.44105919901019,2012,1,26,3,7,2.4037142459022727
2842,1,1.5388815913221074,2012,1,26,3,7,2.4472780616667125
2843,1,2.7150007999024934,2012,1,26,3,7,3.3821223964173353
2844,1,1.8360659467900042,2012,1,26,3,7,2.6842520588038465
2845,1,2.2461507321780307,2012,1,26,3,7,3.2283031141705787
2846,1,1.46068714218578,2012,1,26,3,7,2.4277372905996204
2847,1,2.1116070768183786,2012,1,26,3,7,2.941583272608176
2848,1,1.524415029203337,2012,1,26,3,7,2.453560142964034
2849,1,1.1243762213903332,2012,1,26,3,7,2.1500620673155644
2850,1,1.0938764015260953,2012,1,26,3,7,2.137986885402889
2851,1,1.6988351966121575,2012,1,26,3,7,2.5790235710136242
2852,1,0.6575125483284638,2012,1,26,3,7,1.9517519109535744
2853,1,1.2924647282048707,2012,1,26,3,7,2.3081033285673795
2854,1,0.8879635797805785,2012,1,26,3,7,1.9599575138430947
2855,1,1.1417324123454984,2012,1,26,3,7,2.1500620673155644
2856,1,1.1785011595557937,2012,1,26,3,7,2.1627204016387336
2857,1,1.6823558430985974,2012,1,26,3,7,2.572501199103567
2858,1,0.9104973139763631,2012,1,26,3,7,1.9833302040116934
2859,1,1.393910217961971,2012,1,26,3,7,2.3156329703815604
2860,1,0.9961263766717073,2012,1,26,3,7,2.0134732760118745
2861,1,2.4082118694979475,2012,1,26,3,7,3.4855668459665403
2862,1,0.5468006208961373,2012,1,26,3,7,1.7539005636576352
2863,1,0.8034104284536229,2012,1,26,3,7,1.8652816974055866
2864,1,1.4642222819160833,2012,1,26,3,7,2.4277372905996204
2865,1,1.5888146469462074,2012,1,26,3,7,2.442178137210384
2866,1,1.21319962878323,2012,1,26,3,7,2.2432901011137876
2867,1,1.8168244124144348,2012,1,26,3,7,2.665561090987289
2868,1,0.3385225545293554,2012,1,26,3,7,1.7263114934601618
2869,1,1.1521439905207502,2012,1,26,3,7,2.156460943001371
2870,1,1.2323423891188823,2012,1,26,3,7,2.227348619215292
2871,1,0.9489225498910452,2012,1,26,3,7,1.998830668147975
2872,1,0.2981008255560071,2012,1,26,3,7,1.7263114934601618
2873,1,0.9799578407576258,2012,1,26,3,7,2.010222589168173
2874,1,1.8427041122349523,2012,1,26,3,7,2.6842520588038465
2875,1,0.6067329357689891,2012,1,26,3,7,1.8034935100968041
2876,1,0.7911083999164757,2012,1,26,3,7,1.8411620467714127
2877,1,0.32189398687276083,2012,1,26,3,7,1.7263114934601618
2878,1,1.559224112640584,2012,1,26,3,7,2.442178137210384
2879,1,1.206197451196258,2012,1,26,3,7,2.2432901011137876
2880,1,0.7744097258896088,2012,1,26,3,7,1.8411620467714127
2881,1,1.4635081696416616,2012,1,26,3,7,2.4277372905996204
2882,1,0.2288857343032494,2012,1,26,3,7,1.8002355195456625
2883,1,0.7258068349924386,2012,1,26,3,7,1.8428933781989807
2884,1,2.320333720230693,2012,1,26,3,7,3.3311826210247037
2885,1,1.1500973695816106,2012,1,26,3,7,2.1500620673155644
2886,1,0.6384538325633944,2012,1,26,3,7,1.8148341486139474
2887,1,0.4789785647733889,2012,1,26,3,7,1.7263114934601618
2888,1,2.419449345113768,2012,1,26,3,7,3.4855668459665403
2889,1,1.473982121221662,2012,1,26,3,7,2.4277372905996204
2890,1,1.9719776444066421,2012,1,26,3,7,2.8371513912980424
2891,1,0.8769963266774057,2012,1,26,3,7,1.9547301927166285
2892,1,0.8770935315059448,2012,1,26,3,7,1.9547301927166285
2893,1,1.5307649254602802,2012,1,26,3,7,2.453560142964034
2894,1,0.8230545225710428,2012,1,26,3,7,1.9033729005689393
2895,1,0.7397321943850406,2012,1,26,3,7,1.8428933781989807
2896,1,1.46148673170036,2012,1,26,3,7,2.4277372905996204
2897,1,1.6014474835870198,2012,1,26,3,7,2.4804174705399364
2898,1,1.2392696674463954,2012,1,26,3,7,2.2666332931244235
2899,1,1.4530436262444726,2012,1,26,3,7,2.4037142459022727
2900,1,1.1001758732871647,2012,1,26,3,7,2.137986885402889
2901,1,1.7133948577887606,2012,1,26,3,7,2.5895968300519665
2902,1,2.254348436457329,2012,1,26,3,7,3.3132096089363525
2903,1,0.5802471210332595,2012,1,26,3,7,1.8000357373128961
2904,1,0.9748366040419465,2012,1,26,3,7,2.0072321927367747
2905,1,1.2676195773829264,2012,1,26,3,7,2.303085829977103
2906,1,1.3554654371641222,2012,1,26,3,7,2.307342720943342
2907,1,1.7217352768063063,2012,1,26,3,7,2.590033170109598
2908,1,0.6154144636044364,2012,1,26,3,7,1.8080366923342224
2909,1,0.7068192161977337,2012,1,26,3,7,1.8462159908875457
2910,1,1.7085316717064014,2012,1,26,3,7,2.5790235710136242
2911,1,1.0053413769602597,2012,1,26,3,7,2.0134732760118745
2912,1,2.6581881700980947,2012,1,26,3,7,3.5101363886137835
2913,1,0.7167486556054363,2012,1,26,3,7,1.8451722528735057
2914,1,0.5308798649752687,2012,1,26,3,7,1.7539005636576352
2915,1,0.6507808818247456,2012,1,26,3,7,1.8148341486139474
2916,1,0.6013658865758106,2012,1,26,3,7,1.8034935100968041
2917,1,2.269221273047326,2012,1,26,3,7,3.3311826210247037
2918,1,0.20176656490114753,2012,1,26,3,7,1.8184720530515386
2919,1,0.5080014834360684,2012,1,26,3,7,1.7362822267496925
2920,1,1.2717680246200564,2012,1,26,3,7,2.303085829977103
2921,1,2.1470702475598284,2012,1,26,3,7,2.924065317378605
2922,1,1.5769733820711067,2012,1,26,3,7,2.442178137210384
2923,1,2.0772503118896726,2012,1,26,3,7,2.8675446029225324
2924,1,1.5499824502830102,2012,1,26,3,7,2.442178137210384
2925,1,1.4546845484965025,2012,1,26,3,7,2.4037142459022727
2926,1,1.6714706947251896,2012,1,26,3,7,2.572501199103567
2927,1,0.667168207925746,2012,1,26,3,7,1.823390050955831
2928,1,1.4803341437174642,2012,1,26,3,7,2.4277372905996204
2929,1,2.553441029513546,2012,1,26,3,7,3.4855668459665403
2930,1,1.244741216684741,2012,1,26,3,7,2.2666332931244235
2931,1,2.183254885943654,2012,1,26,3,7,2.9844185209906944
2932,1,1.1066759022377188,2012,1,26,3,7,2.127404510146437
2933,1,2.170257152192964,2012,1,26,3,7,2.9844185209906944
2934,1,1.607303357238858,2012,1,26,3,7,2.4918631896024
2935,1,2.0653223733521626,2012,1,26,3,7,2.884931273241787
2937,1,0.7350976021745258,2012,1,26,3,7,1.8428933781989807
2938,1,0.7503178677108251,2012,1,26,3,7,1.8428933781989807
2939,1,0.9166966502319206,2012,1,26,3,7,1.9833302040116934
2940,1,1.2102101737252953,2012,1,26,3,7,2.2432901011137876
2941,1,1.0378227968793392,2012,1,26,3,7,2.0492594285675967
2942,1,1.465184219004878,2012,1,26,3,7,2.4277372905996204
2943,1,1.342559976571668,2012,1,26,3,7,2.307342720943342
2944,1,0.11164504327213162,2012,1,26,3,7,1.9064010679913344
2945,1,2.0060870116603158,2012,1,26,3,7,2.8812004519797045
2946,1,0.5287320146689468,2012,1,26,3,7,1.7539005636576352
2947,1,1.5542478231172618,2012,1,26,3,7,2.442178137210384
2948,1,1.0541838414658147,2015,3,20,4,23,2.216726563732065
2949,1,2.091613459843471,2015,3,20,4,23,3.048940476858521
2950,1,0.47310444175020644,2015,3,20,4,23,1.765415469759887
2951,1,2.4220042153171697,2013,12,14,5,3,3.3770187884154144
2952,1,0.36420126875004466,2013,12,14,5,3,1.739005916485943
2953,1,1.2019865016177647,2014,4,14,0,7,2.330107400013229
2954,1,1.6114409637097018,2014,4,14,0,7,2.6398082242971452
2955,1,0.9164426741898594,2015,5,21,3,7,2.084219339023545
2956,1,1.0788294173558948,2011,8,30,1,16,2.144733622004371
2957,1,1.3422529550112978,2011,8,30,1,16,2.2979151720291786
2958,1,1.097242337649377,2011,8,30,1,16,2.144733622004371
2959,1,0.33730355065542855,2010,12,9,3,7,1.678623521275275
2960,1,2.2041161108239873,2010,12,9,3,7,3.0136018959259134
2961,1,1.581111470227344,2010,12,9,3,7,2.4199953924938096
2962,1,0.6646123911617747,2010,12,9,3,7,1.8146616953224497
2963,1,0.5931263845144831,2010,12,9,3,7,1.7833094470884332
2964,1,1.4113311694579056,2010,12,9,3,7,2.4043487261578043
2965,1,1.3615068038523674,2010,12,9,3,7,2.2902991399197297
2966,1,1.99455401598242,2010,12,9,3,7,2.826342427147961
2967,1,0.915102278456574,2010,12,9,3,7,1.9471732447111036
2968,1,1.8135989647670943,2010,12,9,3,7,2.6224065999538286
2969,1,0.8722127848094546,2010,12,9,3,7,1.92575740627803
2970,1,1.2679410487328668,2010,12,9,3,7,2.277248479064649
2971,1,1.5301117023263995,2010,12,9,3,7,2.4395225496356048
2972,1,0.7059329842881115,2010,12,9,3,7,1.8575931669261971
2973,1,1.5390797608959177,2010,12,9,3,7,2.4323202369219032
2974,1,0.014571055000974886,2010,12,9,3,7,1.8271233485151002
2975,1,0.6936477683523262,2010,12,9,3,7,1.8185522127387832
2976,1,0.9783290737781549,2010,12,9,3,7,1.9950586490646314
2977,1,0.5501307324708458,2010,12,9,3,7,1.7133643321046061
2978,1,0.663199995599749,2010,12,9,3,7,1.8146616953224497
2979,1,1.7506648768907154,2010,12,9,3,7,2.578209745513122
2980,1,2.0709672084812736,2010,12,9,3,7,2.921243684868212
2981,1,2.3119424260034784,2010,12,9,3,7,3.165761173767708
2982,1,1.203258969620841,2010,12,9,3,7,2.217412219590817
2983,1,0.968234654272532,2010,12,9,3,7,1.9867752875932096
2984,1,0.8538869779784688,2010,12,9,3,7,1.9167930381734346
2985,1,0.612003574774355,2010,12,9,3,7,1.7833094470884332
2986,1,1.0969066920007347,2010,12,9,3,7,2.1236843704639927
2987,1,0.9962964898157115,2010,12,9,3,7,2.0139359402886146
2988,1,0.04162405733801292,2010,12,9,3,7,1.7935487641295644
2989,1,1.0772751647809453,2010,12,9,3,7,2.1087455153444017
2990,1,0.8200191470064025,2010,12,9,3,7,1.9131058092971551
2991,1,1.095419251100403,2010,12,9,3,7,2.1236843704639927
2992,1,0.8134051912139346,2010,12,9,3,7,1.9150181530419943
2993,1,1.4058055684845514,2010,12,9,3,7,2.413958685252221
2994,1,1.3330078529533562,2010,12,9,3,7,2.2959317309013274
2995,1,0.7883989837438634,2010,12,9,3,7,1.8996524499866119
2996,1,1.3788597563663512,2010,12,9,3,7,2.2902991399197297
2997,1,1.210313134042047,2010,12,9,3,7,2.217412219590817
2998,1,0.8291428607401508,2010,12,9,3,7,1.9131058092971551
2999,1,1.363764863686577,2010,12,9,3,7,2.2902991399197297
3000,1,1.1293960805156196,2010,12,9,3,7,2.128736219046611
3001,1,0.8173932961703099,2010,12,9,3,7,1.9131058092971551
3002,1,0.7675653109345185,2010,12,9,3,7,1.9033809838721216
3003,1,2.072147212186233,2010,12,9,3,7,2.921243684868212
3004,1,1.1409553947421678,2010,12,9,3,7,2.128736219046611
3005,1,0.9038317639589497,2010,12,9,3,7,1.9471732447111036
3006,1,0.7654161571500399,2010,12,9,3,7,1.9033809838721216
3007,1,1.306562545023796,2010,12,9,3,7,2.2983938173200418
3008,1,0.9954607940274743,2010,12,9,3,7,2.0139359402886146
3009,1,1.3301101001770987,2010,12,9,3,7,2.2959317309013274
3010,1,0.8600397164777376,2010,12,9,3,7,1.9691264671437267
3011,1,1.1963536966000246,2010,12,9,3,7,2.1478744510851375
3012,1,1.4604513915564874,2010,12,9,3,7,2.4019981204218954
3013,1,1.615915670820115,2010,12,9,3,7,2.487802105516725
3014,1,0.5946788734641447,2010,12,9,3,7,1.7833094470884332
3015,1,0.8628062511714988,2010,12,9,3,7,1.92575740627803
3016,1,0.6307935956437766,2010,12,9,3,7,1.811025156450816
3017,1,0.6033171470967206,2010,12,9,3,7,1.7833094470884332
3018,1,0.7926921929175763,2010,12,9,3,7,1.8996524499866119
3019,1,0.5126798585240069,2010,12,9,3,7,1.6885942545648056
3020,1,0.935276650232352,2010,12,9,3,7,1.9471732447111036
3021,1,0.38072253357988073,2010,12,9,3,7,1.678623521275275
3022,1,1.1763774182281468,2010,12,9,3,7,2.1380985697384642
3023,1,0.6162118812063286,2010,12,9,3,7,1.7878526293258512
3024,1,0.8195515579937214,2010,12,9,3,7,1.9131058092971551
3025,1,2.3201948814860676,2010,12,9,3,7,3.165761173767708
3026,1,0.8403647300279945,2010,12,9,3,7,1.9201012666878066
3027,1,1.7813972415062884,2010,12,9,3,7,2.578209745513122
3028,1,3.0701856516609594,2010,12,9,3,7,3.9020913202336875
3029,1,1.3927849420772447,2010,12,9,3,7,2.2979003894876016
3030,1,0.8457973766838811,2010,12,9,3,7,1.9227768729182382
3031,1,0.5151719678113266,2010,12,9,3,7,1.6952816822879588
3032,1,0.7510660092066508,2010,12,9,3,7,1.9033809838721216
3033,1,1.158302260275471,2010,12,9,3,7,2.128736219046611
3034,1,1.2291994158876185,2010,12,9,3,7,2.217412219590817
3035,1,2.192560315019505,2010,12,9,3,7,2.9959429888354716
3036,1,0.7209110147572144,2010,12,9,3,7,1.9033809838721216
3037,1,1.1138288311522981,2010,12,9,3,7,2.120326799705349
3038,1,0.7369555012422406,2010,12,9,3,7,1.9033809838721216
3039,1,1.7524280315381893,2010,12,9,3,7,2.578209745513122
3040,1,1.2824024942814447,2010,12,9,3,7,2.2920541868484907
3041,1,0.943841344651119,2010,12,9,3,7,1.9471732447111036
3042,1,1.7915604137021732,2010,12,9,3,7,2.5818721086292586
3043,1,0.9523682564068681,2010,12,9,3,7,1.9653752656362526
3044,1,2.9437514032204897,2010,12,9,3,7,3.893625239993674
3045,1,1.380890250971758,2010,12,9,3,7,2.2979003894876016
3046,1,1.320766522824369,2010,12,9,3,7,2.3148810367721344
3047,1,1.1957529827326188,2010,12,9,3,7,2.1478744510851375
3048,1,0.5385824676956016,2010,12,9,3,7,1.7133643321046061
3049,1,0.9048785086555562,2010,12,9,3,7,1.9471732447111036
3050,1,1.69251891217256,2010,12,9,3,7,2.5623801102762327
3051,1,1.1005343596459718,2010,12,9,3,7,2.1236843704639927
3052,1,2.499647991743676,2010,12,9,3,7,3.3393506629113205
3053,1,1.0005690731364745,2010,12,9,3,7,2.0139359402886146
3054,1,1.1203131220568983,2010,12,9,3,7,2.118324122258095
3055,1,1.683943669699597,2010,12,9,3,7,2.5623801102762327
3056,1,1.4235130829113085,2010,12,9,3,7,2.4043487261578043
3057,1,1.128081319442525,2010,12,9,3,7,2.128736219046611
3058,1,1.7607762907146312,2010,12,9,3,7,2.578209745513122
3059,1,1.120383213474732,2010,12,9,3,7,2.118324122258095
3060,1,1.6121271489010633,2010,12,9,3,7,2.5593712710083394
3061,1,1.5428719375281106,2010,12,9,3,7,2.4528756286032567
3062,1,0.9376974272885503,2010,12,9,3,7,1.9471732447111036
3063,1,2.0600062803353483,2010,12,9,3,7,2.921243684868212
3064,1,0.9914778492879417,2010,12,9,3,7,2.0139359402886146
3065,1,1.6969669212960299,2010,12,9,3,7,2.5623801102762327
3066,1,0.8334557517241592,2010,12,9,3,7,1.9131058092971551
3067,1,2.4555533878348896,2010,12,9,3,7,3.3393506629113205
3068,1,1.3216322153556184,2010,12,9,3,7,2.3148810367721344
3069,1,1.0349370702708336,2010,12,9,3,7,2.020412781897012
3070,1,1.0953680793047635,2010,12,9,3,7,2.1236843704639927
3071,1,1.3636635317880603,2010,12,9,3,7,2.2902991399197297
3072,1,1.209772580287725,2010,12,9,3,7,2.217412219590817
3073,1,1.751895136128823,2010,12,9,3,7,2.578209745513122
3074,1,0.6726171691242225,2010,12,9,3,7,1.8185522127387832
3075,1,1.2209912345880911,2010,12,9,3,7,2.217412219590817
3076,1,2.9590228594588224,2010,12,9,3,7,3.9115197665036785
3077,1,1.0938081116967622,2010,12,9,3,7,2.1236843704639927
3078,1,0.7403562915798504,2010,12,9,3,7,1.9033809838721216
3079,1,1.4916464657998003,2010,12,9,3,7,2.4068981316119116
3080,1,0.8245231073405722,2010,12,9,3,7,1.9131058092971551
3081,1,0.9289176271265404,2010,12,9,3,7,1.9471732447111036
3082,1,0.6836746188938866,2010,12,9,3,7,1.8185522127387832
3083,1,1.4033860199080572,2010,12,9,3,7,2.4003168333388336
3084,1,1.2355644136593107,2010,12,9,3,7,2.2238709114990067
3085,1,1.4186361597230934,2010,12,9,3,7,2.4043487261578043
3086,1,0.950826327321676,2010,12,9,3,7,1.9653752656362526
3087,1,0.8799953095375853,2010,12,9,3,7,1.9372199534693741
3088,1,1.5336889236948503,2010,12,9,3,7,2.4323202369219032
3089,1,0.8799325888793026,2010,12,9,3,7,1.9372199534693741
3090,1,1.1417039439456684,2011,9,25,6,13,2.1833816585007852
3091,1,1.0796503396309816,2011,9,25,6,13,2.151631072629888
3092,1,1.2597234278464309,2011,9,25,6,13,2.256298581130813
3093,1,1.7707440121647433,2011,9,25,6,13,2.60329566455797
3094,1,0.8376535606469281,2011,9,25,6,13,1.962390738971821
3095,1,2.310849925888897,2012,9,8,5,4,3.3341009615086503
3096,1,2.32584565390754,2012,5,8,1,3,3.3354764676126436
3097,1,0.7480963355057293,2012,5,8,1,3,1.8478949605840846
3098,1,2.0827653877113317,2012,5,8,1,3,2.851661897212001
3099,1,1.335686683093519,2012,5,8,1,3,2.306399938339595
3100,1,1.9997568467271754,2012,5,8,1,3,2.8235675367004456
3101,1,1.2813611724835534,2012,5,8,1,3,2.294941634154933
3102,1,0.9179834715599053,2012,5,8,1,3,1.988709859138467
3103,1,0.7506868304908534,2012,5,8,1,3,1.8478949605840846
3104,1,2.110609344488132,2012,5,8,1,3,2.9553845026501935
3105,1,0.7922549862450312,2010,10,6,2,21,1.89971226218568
3106,1,1.1197003198591005,2010,10,6,2,21,2.1635170082346087
3107,1,1.43796853852791,2010,10,6,2,21,2.387488398221512
3108,1,0.8607035270993044,2010,10,6,2,21,1.9726142922347951
3109,1,1.014132069501001,2010,10,6,2,21,2.0468387375868846
3110,1,1.6777861842905146,2014,5,17,5,2,2.6725370732152145
3111,1,0.5122370739708485,2009,7,31,4,7,1.6658646483052382
3112,1,0.0642863417882891,2009,7,31,4,7,1.8302172569608814
3113,1,1.475312439558523,2012,3,6,1,7,2.411610390917216
3114,1,1.6442845925818752,2009,1,29,3,22,2.5452739210040063
3115,1,0.8642330967127472,2013,3,17,6,12,2.0911512344599483
3116,1,1.8625027922051187,2014,6,18,2,9,2.9137315203165435
3117,1,0.9906364568237116,2011,9,21,2,13,2.060392980347293
3118,1,1.15323969160008,2011,9,21,2,13,2.1833816585007852
3119,1,1.0552991096131004,2011,9,21,2,13,2.1180057950668956
3120,1,3.1029921674774825,2011,9,21,2,13,3.9703904233964873
3121,1,2.1615540440985264,2015,3,12,3,19,3.154466008686238
3122,1,2.642064432963615,2015,3,12,3,19,3.5819196651121876
3123,1,0.9959060626833737,2015,3,12,3,19,2.215506037539142
3124,1,1.632852156029356,2015,3,12,3,19,2.7317395087061245
3125,1,0.8921980723105258,2014,1,18,5,17,2.1352798283300616
3126,1,0.6600549932290526,2014,1,18,5,17,1.8925692895148016
3127,1,1.7656961738576984,2014,1,18,5,17,2.85131683927772
3128,1,1.5494460902734533,2014,1,18,5,17,2.6803591756153136
3129,1,1.6942446183031694,2011,4,5,1,1,2.5475995671698666
3130,1,1.7306100064219145,2011,4,5,1,1,2.56440914908235
3131,1,1.9524877067194746,2011,9,4,6,1,2.7782846987537435
3132,1,1.4650915339033042,2010,8,9,0,8,2.3873166624250217
3133,1,1.1934257258983025,2010,8,9,0,8,2.1926478006743984
3134,1,1.7143283411189627,2010,8,9,0,8,2.568442143636411
3135,1,2.1296969826033734,2010,8,9,0,8,2.9755022799518853
3136,1,1.3334234891931114,2010,8,9,0,8,2.254759748174015
3137,1,0.6136661652064765,2010,3,27,5,7,1.7779748137598637
3138,1,1.056401295928477,2011,11,16,2,12,2.1230499803153955
3139,1,0.7048179284924858,2011,11,16,2,12,1.870381225789128
3140,1,3.0948725071305434,2011,11,16,2,12,3.9703904233964873
3141,1,1.2119390846198679,2009,10,29,3,10,2.2377504699819606
3142,1,1.4749039499389305,2009,10,29,3,10,2.443460011853605
3143,1,2.0086826233936237,2015,2,1,6,0,2.9357862514565913
3144,1,1.3328659546816402,2015,2,1,6,0,2.345964943861742
3145,1,1.060744457673231,2015,2,1,6,0,2.200019119113909
3146,1,1.1790059665010468,2015,2,1,6,0,2.2555842400205792
3147,1,1.5514961404357193,2015,2,1,6,0,2.5913542698992478
3148,1,0.9910737765168501,2014,4,3,3,2,2.1221259371874766
3149,1,2.2870291814257473,2010,7,4,6,3,3.126463922258729
3150,1,1.1795373334604684,2009,3,31,1,23,2.175482881444992
3151,1,2.3984842185716126,2009,3,31,1,23,3.209262671869772
3152,1,1.7885158079214802,2009,3,31,1,23,2.615334671944794
3153,1,0.8807647429590831,2012,2,2,3,0,1.9485500112847414
3154,1,0.8883478398583132,2012,2,2,3,0,1.9485500112847414
3155,1,2.013271409153364,2012,2,2,3,0,2.869539508986926
3156,1,1.816259816158604,2012,2,2,3,0,2.6570217938363854
3157,1,1.1134257886472274,2014,1,26,6,15,2.312855490023804
3158,1,0.7205359681403735,2012,2,14,1,15,1.8428933781989807
3159,1,0.7386455097975141,2012,2,14,1,15,1.8428933781989807
3160,1,1.1821518450726312,2012,2,14,1,15,2.2148930692341366
3161,1,0.9714148163254569,2012,2,14,1,15,2.040995667949737
3162,1,1.929800534140866,2011,12,6,1,11,2.759764953968598
3163,1,0.8110891616826434,2011,12,6,1,11,1.9627208566617307
3164,1,1.8601233657038165,2011,7,12,1,19,2.6862130361214827
3165,1,1.4463967891857985,2011,7,12,1,19,2.392714901525648
3166,1,1.0867986686326399,2011,7,12,1,19,2.144733622004371
3167,1,1.050374972235914,2010,9,16,3,14,2.0883699032532776
3168,1,1.5107518405179112,2010,9,16,3,14,2.451817131661036
3169,1,1.4181088406703128,2010,9,16,3,14,2.42442929715237
3170,1,1.6044553867707976,2010,9,16,3,14,2.5085745747910404
3171,1,1.4386297094854297,2014,6,11,2,1,2.3751063088528293
3172,1,1.2948600470731868,2013,5,18,5,15,2.4691859580952458
3173,1,1.1215552676824878,2013,5,18,5,15,2.322169759813279
3174,1,1.2688888378397736,2015,2,14,5,20,2.3888405073103005
3175,1,1.0283893176413625,2015,2,14,5,20,2.2003022985432428
3176,1,0.549469721108057,2015,2,14,5,20,1.7856536175146553
3177,1,0.9384893336196906,2009,1,22,3,12,1.9818490045213695
3178,1,0.5334557207166637,2011,4,23,5,21,1.7133643321046061
3179,1,0.4999457795458678,2013,9,1,6,17,1.761205391128905
3180,1,0.9149133608637953,2013,9,1,6,17,2.123994097162843
3181,1,1.8317984860560435,2013,4,22,0,13,2.912819568141811
3182,1,1.232265662994791,2013,4,22,0,13,2.3824189962755473
3183,1,0.8960994133472286,2013,4,22,0,13,2.109153012117424
3184,1,0.5027268402053067,2015,2,21,5,18,1.765415469759887
3185,1,2.422385309200019,2009,4,23,3,0,3.2181088026396725
3186,1,1.3802402874206772,2009,4,23,3,0,2.28721555266419
3187,1,2.6960205662198304,2012,5,28,0,5,3.450060687339518
3188,1,1.9418233703430505,2010,1,3,6,20,2.782985555767337
3189,1,1.6708884619712734,2013,3,9,5,21,2.725320617103918
3190,1,1.0567995723169963,2013,3,9,5,21,2.228885442088234
3191,1,0.47264746363896765,2011,4,21,3,8,1.6838782439611015
3192,1,2.4967071425245857,2011,2,20,6,9,3.344928918661999
3193,1,1.221993274293749,2011,2,20,6,9,2.2189628510184964
3194,1,1.126040225086755,2010,7,22,3,9,2.171253528154303
3195,1,0.8987402792815276,2010,7,22,3,9,1.9861096698328693
3196,1,1.3563485056787443,2010,7,22,3,9,2.286234142064977
3197,1,1.591991904062806,2011,1,24,0,20,2.5280228802073785
3198,1,1.3748530758905109,2013,7,22,0,15,2.508945283149536
3199,1,0.4144509562588025,2013,7,22,0,15,1.7484921801084259
3200,1,2.2881375024541084,2013,7,22,0,15,3.3917992225676605
3201,1,0.7312747420642431,2013,7,22,0,15,1.9936160030431227
3202,1,1.437028290840434,2013,1,23,2,16,2.5296059044291392
3203,1,1.045082858296196,2013,1,23,2,16,2.2998781215651785
3204,1,1.1085802868950658,2013,1,23,2,16,2.3399781172666176
3205,1,0.24380829765524295,2013,1,6,6,12,1.765415469759887
3206,1,0.8006343454394971,2013,1,6,6,12,2.013949834723746
3207,1,3.0464325615303145,2012,2,13,0,4,3.965410605841277
3208,1,1.0788270663922308,2013,2,7,3,8,2.3236167213295382
3209,1,1.3063495351892467,2013,2,7,3,8,2.4834949226447818
3210,1,1.0071388576667566,2013,2,7,3,8,2.2461758670049714
3211,1,1.43026538268944,2013,2,7,3,8,2.5296059044291392
